279_16_5,"Краска по стеклу DecoGlass, банка 50мл, синий(цв.№012)",,,,,,,,,,,,,,,
280_16_72,Краска по стеклу Vetro color цв.№ 462 жёлтый банка 50мл,,,,,,,,,,,,,,,
281_16_72,Краска по стеклу Vetro color цв.№ 464 красный банка 50мл,,,,,,,,,,,,,,,
282_16_72,Краска по стеклу Vetro color цв.№ 468 лазурный банка 50мл,,,,,,,,,,,,,,,
283_16_72,Краска по стеклу Vetro color цв.№ 470 фиолетовый банка 50мл,,,,,,,,,,,,,,,
284_16_72,Краска по стеклу Vetro color цв.№ 475 жёлтый лимон банка 50мл,,,,,,,,,,,,,,,
285_16_72,Краска по стеклу Vetro color цв.№ 476 рубиновый банка 50мл,,,,,,,,,,,,,,,
286_16_72,Краска по стеклу Vetro color цв.№ 478 тёмно-голубой банка 50мл,,,,,,,,,,,,,,,
287_16_72,Краска по стеклу Vetro color цв.№ 479 серебро банка 50мл,,,,,,,,,,,,,,,
288_16_72,Краска по стеклу Vetro color цв.№ 482 оливковый зелёный банка 50мл,,,,,,,,,,,,,,,
289_16_71,Лак для красок по стеклу Vetro color цв.№ 473 банка 50мл,,,,,,,,,,,,,,,
290_33_73,Набор пастели (130цв.),,,,,,,,,,,,,,,
291_20_74,Набор стеков для лепки,,,,,ДПИ-Направления-Лепка-Прочие,,,,,,,,,,
292_32_75,"Растворитель: очиститель для кистей Хобби Лайн, банка стекло 20мл",,,,,,,,,,,,,,,
293_34_76,Стек скульптурный,,,,,,,,,,,,,,,
294_34_76,Стек скульптурный,,,,,,,,,,,,,,,
295_34_76,Стек скульптурный,,,,,,,,,,,,,,,
296_34_76,Стек скульптурный,,,,,,,,,,,,,,,
297_34_76,Стек скульптурный,,,,,,,,,,,,,,,
298_34_76,Стек скульптурный,,,,,,,,,,,,,,,
299_34_76,Стек скульптурный,,,,,,,,,,,,,,,
300_34_76,Стек скульптурный,,,,,,,,,,,,,,,
301_34_76,Стек скульптурный,,,,,,,,,,,,,,,
302_34_76,Стек скульптурный,,,,,,,,,,,,,,,
303_18_44,"Гуашь Мастер-класс, банка 100мл сер.2 белила цинковые (цв.№100)",,,,,,,,,,,,,,,
304_2_3,Кисть синтетика круглая Вернисаж серия 211 №11,,,,,,,,,,,,,,,
305_2_4,Кисть синтетика круглая Модерн-3 серия 241 №06,,,,,,,,,,,,,,,
306_2_3,Кисть синтетика плоская Модерн-3 серия 244 №08,,,,,,,,,,,,,,,
307_2_3,"Кисть синтетика плоская b=14,50мм L=25мм Манеж серия 224 №14",,,,,,,,,,,,,,,
308_35_77,Муляж: айва,,,,,,,,,,,,,,,
309_35_77,Муляж: баклажан синий,,,,,,,,,,,,,,,
310_35_77,Муляж: кабачок,,,,,,,,,,,,,,,
311_35_77,Муляж: слива,,,,,,,,,,,,,,,
312_35_77,Муляж: цукини,,,,,,,,,,,,,,,
313_18_34,"Набор акварели Белые ночи, (24цв.по 2.5мл); картон.упаковка",,,,,,,,,,,,,,,
314_29_13,"Набор акварельных карандашей Mondeluz (36цв.), метал.упаковка",,,,,,,,,,,,,,,
315_18_78,Набор акрила 10цв.*46мл Ладога,,,,,,,,,,,,,,,
316_2_79,Набор гуаши (12цв.по 40мл),,,,,,,,,,,,,,,
317_2_80,"Набор кистей синтетика Вернисаж, 5шт, №4/6-плоск., 1/3/5-круг., блист.упаковка",,,,,,,,,,,,,,,
318_36_81,Чехол для подрамников,,,,,Сумки-Чехлы для подрамников,,,,,,,,,,
319_1_4,Кисть синтетика круглая серия 1210 №0,,,,,,,,,,,,,,,
320_1_4,Кисть синтетика круглая серия 1210 №02,,,,,,,,,,,,,,,
321_1_82,Кисть синтетика круглая серия 1310 №01,,,,,,,,,,,,,,,
322_1_4,Кисть синтетика плоская серия 1222 №07,,,,,,,,,,,,,,,
323_1_4,Кисть синтетика плоская серия 1222 №12,,,,,,,,,,,,,,,
324_1_4,Кисть синтетика плоская серия 1222 №16,,,,,,,,,,,,,,,
325_1_4,Кисть синтетика плоская серия 1222 №22,,,,,,,,,,,,,,,
326_1_4,Кисть синтетика плоская серия 1222 №36,,,,,,,,,,,,,,,
327_1_82,Кисть синтетика плоская серия 1322 №02,,,,,,,,,,,,,,,
328_1_82,Кисть синтетика плоская серия 1322 №03,,,,,,,,,,,,,,,
329_1_4,Кисть синтетика плоская серия 1222 №10,,,,,,,,,,,,,,,
330_6_25,"Блокнот для акварели 300г/кв.м, 381х508мм, 10л Watercolour",,,,,склейки,папки,,,,,,,,,
331_13_9,"Бумага акварельная хл.100%, 300г/кв.м, 560х760мм Artistico",,,,,,,,,,,,,,,
332_37_9,"Бумага акварельная хл.100%, 400г/кв.м, 410х560мм, ручной отлив Ретро",,,,,,,,,,,,,,,
333_14_9,"Бумага акварельная хл100%, 185г/кв.м, 560х760мм, торшон Lanaquarelle",,,,,,,,,,,,,,,
334_14_9,"Бумага акварельная хл100%, 300г/кв.м, 560х760мм, торшон Lanaquarelle",,,,,,,,,,,,,,,
335_19_9,"Бумага акварельная цел.100%, 280г/кв.м, 620х940мм, тиснение Лен палевый",,,,,,,,,,,,,,,
336_14_83,Бумага д/акв хл.100% 185г/кв.м 560х760мм Lanaquarelle (HP),,,,,,,,,,,,,,,
337_37_84,Бумага д/акв хл.100% 350г/кв.м 570х780мм ручной отлив Мастер,,,,,,,,,,,,,,,
338_19_9,"Бумага рисовальная цел.100%, 200г/кв.м, 620х940мм, тиснение Дерево",,,,,,,,,,,,,,,
339_19_32,"Бумага рисовальная цел.100%, 200г/кв.м, 620х940мм, тиснение Скорлупа",,,,,,,,,,,,,,,
340_38_85,"Масло краска Artist s, туба 21мл, сер.1, цв.№242, белый яркий",,,,,,,,,,,,,,,
341_38_85,"Масло краска Artist s, туба 21мл, сер.1, цв.№655, белый прозрачный",,,,,,,,,,,,,,,
342_38_85,"Масло краска Artist s, туба 21мл, сер.2, цв.№320, индийский желтый темный",,,,,,,,,,,,,,,
343_38_85,"Масло краска Artist s, туба 21мл, сер.2, цв.№657, красно-коричневый прозрачный",,,,,,,,,,,,,,,
344_6_86,"Масло краска Georgian, туба 38мл, фуксия (№409)",,,,,,,,,,,,,,,
345_6_86,"Масло краска Georgian, туба 38мл, хром желтый (№623)",,,,,,,,,,,,,,,
346_6_86,"Масло краска Georgian, туба 38мл, хром лимонный (№627)",,,,,,,,,,,,,,,
347_6_86,"Масло краска Georgian, туба 38мл, хром оранжевый (№626)",,,,,,,,,,,,,,,
348_16_87,"Масло краска Oil Master, туба 60мл, неаполитанский красно-жёлтый (цв.№ 05)",,,,,,,,,,,,,,,
349_39_88,"Масло краска Лувр, туба 60мл, растительный зеленый (цв.№552)",,,,,,,,,,,,,,,
350_39_88,"Масло краска Лувр, туба 60мл, синий ультрамарин (цв.№043)",,,,,,,,,,,,,,,
351_18_62,"Масло краска Мастер-класс, туба 46мл сер.1 марс коричневый светлый (цв.№402)",,,,,,,,,,,,,,,
352_18_62,"Масло краска Мастер-класс, туба 46мл сер.1 марс коричневый тёмный (цв.№403)",,,,,,,,,,,,,,,
353_18_62,"Масло краска Мастер-класс, туба 46мл сер.1 неаполитанск жёлто-палев (цв.№223)",,,,,,,,,,,,,,,
354_18_62,"Масло краска Мастер-класс, туба 46мл сер.1 неаполитанский розовый (цв.№333)",,,,,,,,,,,,,,,
355_18_62,"Масло краска Мастер-класс, туба 46мл сер.1 неаполитанский телесный (цв.№222)",,,,,,,,,,,,,,,
356_18_62,"Масло краска Мастер-класс, туба 46мл сер.2 марс коричневый темный прозр (цв.№4",,,,,,,,,,,,,,,
357_2_53,"Масло краска Старый Мастер, туба 46мл сер.1 марс желтый прозрачный (цв.№612)",,,,,,,,,,,,,,,
358_2_53,"Масло краска Старый Мастер, туба 46мл сер.1 неаполитанский голубой (цв.№415)",,,,,,,,,,,,,,,
359_2_53,"Масло краска Старый Мастер, туба 46мл сер.1 неаполитанский зеленый (цв.№532)",,,,,,,,,,,,,,,
360_2_54,"Масло краска Студия, туба 46мл сер.1 виридоновый зелёный (цв.№508)",,,,,,,,,,,,,,,
361_40_73,"Набор пастели сухой  Pastels a L huile (50цв.), дерев.упаковка",,,,,,,,,,,,,,,
362_19_29,Папка с листами д/акв цел.100% 200г/кв.м 420х594мм 20л Кит.пейзаж,,,,,,,,,,,,,,,
363_4_67,Зажим пружинный 27мм малый,,,,,,,,,,,,,,,
364_1_89,Кисть белка круглая d=3,,,,,,,,,,,,,,,
365_2_90,"Кисть щетина круглая d=9,1мм L=30мм Студия серия 101 №14",,,,,,,,,,,,,,,
366_1_91,Кисть щетина овальная b=4,,,,,,,,,,,,,,,
367_20_91,Кисть щетина плоская d=13,,,,,,,,,,,,,,,
368_20_91,Кисть щетина плоская d=23,,,,,,,,,,,,,,,
369_1_92,Кисть щетина плоская серия 2622 (2620) №07,,,,,,,,,,,,,,,
370_16_93,Щипцы для мозаики,,,,,,,,,,,,,,,
371_12_93,Щипцы для мозаики изогнутые,,,,,,,,,,,,,,,
372_12_93,Щипцы для резки мозаики,,,,,,,,,,,,,,,
373_41_94,Набор для каллиграфии подарочный гусиное перо+ чернильница,,,,,,,,,,,,,,,
374_42_95,Держатель для пера лакиров. светлый/темный,,,,,,,,,,,,,,,
375_1_89,Кисть белка круглая d=3,,,,,,,,,,,,,,,
376_43_96,Кисть белка круглая №3,,,,,,,,,,,,,,,
377_20_96,Кисть белка плоская серия С-1820 №04,,,,,,,,,,,,,,,
378_20_97,Кисть коза круглая серия С-1900 №03,,,,,,,,,,,,,,,
379_1_4,Кисть синтетика круглая серия 1210 №04,,,,,,,,,,,,,,,
380_1_4,Кисть синтетика круглая серия 2210 №04,,,,,,,,,,,,,,,
381_44_5,Кисть ушной волос круглая,,,,,,,,,,,,,,,
382_45_98,"Контур на водн.основе Resist, банка 60мл, металлик, античное золото (цв.№885)",,,,,,,,,,,,,,,
383_45_98,"Контур на водн.основе Resist, банка 60мл, металлик, бронза (цв.№887)",,,,,,,,,,,,,,,
384_45_98,"Контур на водн.основе Resist, банка 60мл, металлик, медь (цв.№884)",,,,,,,,,,,,,,,
385_16_99,Мозаика Le Gemme 1х1см коричневый мрамор №05 блистер.упаковка 100г,,,,,,,,,,,,,,,
386_16_99,Мозаика Le Gemme 1х1см небесно-голубой мрамор №13 блистер.упаковка 100г,,,,,,,,,,,,,,,
387_16_99,Мозаика 1х1см желтый №129 блистер.упаковка 100г 150 шт,,,,,,,,,,,,,,,
388_46_99,Мозаика 1х1см зеленая палитра №13 1300шт пласт.упаковка 1кг,,,,,,,,,,,,,,,
389_16_99,Мозаика 1х1см красный №126 блистер.упаковка 100г,,,,,,,,,,,,,,,
390_16_99,Мозаика 1х1см оранжевый №127 блистер.упаковка 100г,,,,,,,,,,,,,,,
391_16_99,Мозаика 1х1см оранжевый темный №128 блистер.упаковка 100г,,,,,,,,,,,,,,,
392_46_99,Мозаика 1х1см пласт.упаковка 1кг 1300шт ассорти №49,,,,,,,,,,,,,,,
393_46_99,Мозаика 1х1см синяя палитра №08 1300шт пласт.упаковка 1кг,,,,,,,,,,,,,,,
394_18_78,Набор акрила 06цв.*20мл Decola глянцевый,,,,,,,,,,,,,,,
395_18_78,Набор акрила 06цв.*20мл Decola перламутровый,,,,,,,,,,,,,,,
396_18_78,Набор акрила 09цв.*20мл Decola глянцевый,,,,,,,,,,,,,,,
397_18_78,Набор акрила 12цв.*20мл Decola глянцевый,,,,,,,,,,,,,,,
398_18_79,"Набор гуаши Мастер-класс, (12цв.по 40мл)",,,,,,,,,,,,,,,
399_2_26,Набор красок по ткани Батик-хобби 11 предметов картон. упаковка,,,,,,,,,,,,,,,
400_2_26,Набор красок по ткани Батик-хобби 7 предметов картон. упаковка,,,,,,,,,,,,,,,
401_41_95,Перо декоративное бронзовое №6 Round LEONARDT,,,,,,,,,,,,,,,
402_41_95,Перо для декоративного шрифта бронзовое 400 №1LEONARDT,,,,,,,,,,,,,,,
403_2_23,Состав резервирующий для красок по тканям флакон 70мл красный,,,,,,,,,,,,,,,
404_2_23,Состав резервирующий для красок по тканям флакон 70мл синий,,,,,,,,,,,,,,,
405_16_5,Трафарет пластик,,,,,z-Уценка,,,,,,,,,,
406_16_5,Трафарет пластик,,,,,z-Уценка,,,,,,,,,,
407_16_5,Трафарет пластик,,,,,z-Уценка,,,,,,,,,,
408_16_5,Трафарет пластик,,,,,z-Уценка,,,,,,,,,,
409_16_5,Трафарет пластик,,,,,z-Уценка,,,,,,,,,,
410_16_5,Трафарет пластик,,,,,z-Уценка,,,,,,,,,,
411_16_5,Трафарет пластик,,,,,z-Уценка,,,,,,,,,,
412_16_5,Трафарет пластик,,,,,z-Уценка,,,,,,,,,,
413_16_5,Трафарет пластик,,,,,z-Уценка,,,,,,,,,,
414_16_5,Трафарет пластик,,,,,z-Уценка,,,,,,,,,,
415_2_100,Трубочка для резерва 20см,,,,,,,,,,,,,,,
416_19_25,"Альбом для рисования 100г/кв.м, 210х297мм, 30л Весна, сутаж",,,,,склейки,папки,,,,,,,,,
